"","V1","V2"
"1","1","Clara Copperfield"
"2","1","Miss Betsey Trotwood"
"3","2","Clara Copperfield"
"4","2","Miss Betsey Trotwood"
"5","3","Clara Copperfield"
"6","3","Clara Peggotty"
"7","3","Ham Peggotty"
"8","3","Miss Betsey Trotwood"
"9","3","Mr Chillip"
"10","4","Clara Copperfield"
"11","4","Clara Peggotty"
"12","4","Mr Chillip"
"13","5","Clara Copperfield"
"14","5","Clara Peggotty"
"15","6","Clara Copperfield"
"16","6","Clara Peggotty"
"17","6","David Copperfield"
"18","7","Clara Copperfield"
"19","7","Clara Peggotty"
"20","7","David Copperfield"
"21","8","Clara Copperfield"
"22","8","Clara Peggotty"
"23","8","David Copperfield"
"24","4","Ham Peggotty"
"25","8","Mr Murdstone"
"26","9","Clara Peggotty"
"27","10","Clara Peggotty"
"28","9","David Copperfield"
"29","9","Ham Peggotty"
"30","9","Clara Copperfield"
"31","11","Clara Peggotty"
"32","11","Daniel Peggotty"
"33","11","Ham Peggotty"
"34","12","Clara Copperfield"
"35","12","Daniel Peggotty"
"36","12","Ham Peggotty"
"37","12","Little Emily"
"38","12","Mrs Gummidge"
"39","12","Clara Peggotty"
"40","13","Daniel Peggotty"
"41","13","Ham Peggotty"
"42","13","Little Emily"
"43","13","Mrs Gummidge"
"44","13","Clara Copperfield"
"45","14","Clara Peggotty"
"46","14","Daniel Peggotty"
"47","11","David Copperfield"
"48","14","Ham Peggotty"
"49","14","Little Emily"
"50","14","Mrs Gummidge"
"51","15","Clara Copperfield"
"52","15","Clara Peggotty"
"53","15","David Copperfield"
"54","9","Mr Murdstone"
"55","16","Clara Copperfield"
"56","16","Clara Peggotty"
"57","16","David Copperfield"
"58","15","Little Emily"
"59","15","Mr Gummidge"
"60","16","Mr Murdstone"
"61","15","Mrs Gummidge"
"62","17","Clara Copperfield"
"63","17","Clara Peggotty"
"64","17","Mr Murdstone"
"65","18","Clara Copperfield"
"66","18","Clara Peggotty"
"67","18","Jane Murdstone"
"68","18","Mr Murdstone"
"69","19","Clara Copperfield"
"70","17","David Copperfield"
"71","19","Jane Murdstone"
"72","19","Mr Murdstone"
"73","20","Clara Copperfield"
"74","20","David Copperfield"
"75","20","Jane Murdstone"
"76","20","Mr Murdstone"
"77","21","Clara Copperfield"
"78","19","Clara Peggotty"
"79","21","David Copperfield"
"80","21","Jane Murdstone"
"81","22","Clara Copperfield"
"82","22","Clara Peggotty"
"83","15","Daniel Peggotty"
"84","22","David Copperfield"
"85","15","Ham Peggotty"
"86","22","Jane Murdstone"
"87","17","Little Emily"
"88","21","Mr Murdstone"
"89","17","Mrs Gummidge"
"90","23","Clara Peggotty"
"91","23","David Copperfield"
"92","23","Little Emily"
"93","24","Clara Peggotty"
"94","25","Clara Peggotty"
"95","23","Mr Murdstone"
"96","26","Clara Peggotty"
"97","24","David Copperfield"
"98","26","Mr Murdstone"
"99","27","David Copperfield"
"100","23","Clara Copperfield"
"101","28","David Copperfield"
"102","26","George Demple"
"103","23","Jane Murdstone"
"104","28","Mr Mell"
"105","27","Mr Murdstone"
"106","27","Clara Peggotty"
"107","29","Mr Creakle"
"108","29","Mr Mell"
"109","29","Miss Creakle"
"110","30","Mr Creakle"
"111","30","Mr Mell"
"112","29","Mrs Creakle"
"113","29","David Copperfield"
"114","30","James Steerforth"
"115","31","Mr Creakle"
"116","29","Tommy Traddles"
"117","32","David Copperfield"
"118","32","James Steerforth"
"119","31","Miss Creakle"
"120","32","Mr Creakle"
"121","31","Mr Mell"
"122","31","Mr Sharp"
"123","31","Mrs Creakle"
"124","33","James Steerforth"
"125","33","Mr Creakle"
"126","32","Tommy Traddles"
"127","32","Tungay"
"128","33","David Copperfield"
"129","34","James Steerforth"
"130","24","Little Emily"
"131","33","Miss Creakle"
"132","34","Mr Creakle"
"133","33","Mr Mell"
"134","33","Mr Sharp"
"135","34","Tommy Traddles"
"136","35","David Copperfield"
"137","35","James Steerforth"
"138","35","Mr Creakle"
"139","35","Mr Mell"
"140","35","Mr Sharp"
"141","35","Tommy Traddles"
"142","34","Tungay"
"143","36","James Steerforth"
"144","35","Miss Creakle"
"145","36","Mr Creakle"
"146","36","Mr Mell"
"147","33","Mrs Creakle"
"148","36","Tungay"
"149","30","Clara Peggotty"
"150","23","Daniel Peggotty"
"151","36","David Copperfield"
"152","23","Ham Peggotty"
"153","37","James Steerforth"
"154","29","Jane Murdstone"
"155","35","Little Emily"
"156","37","Mr Creakle"
"157","37","Mr Mell"
"158","23","Mrs Gummidge"
"159","36","Tommy Traddles"
"160","37","Tungay"
"161","38","Clara Peggotty"
"162","38","Daniel Peggotty"
"163","38","David Copperfield"
"164","29","George Demple"
"165","38","Ham Peggotty"
"166","38","James Steerforth"
"167","38","Little Emily"
"168","38","Tommy Traddles"
"169","39","James Steerforth"
"170","38","Mr Creakle"
"171","39","Tommy Traddles"
"172","24","Barkis"
"173","29","Clara Copperfield"
"174","39","Clara Peggotty"
"175","39","David Copperfield"
"176","38","Jane Murdstone"
"177","29","Mr Murdstone"
"178","41","Barkis"
"179","41","Clara Copperfield"
"180","41","Clara Peggotty"
"181","41","David Copperfield"
"182","40","James Steerforth"
"183","41","Jane Murdstone"
"184","40","Mr Creakle"
"185","42","Barkis"
"186","42","Clara Copperfield"
"187","42","Clara Peggotty"
"188","42","David Copperfield"
"189","42","Jane Murdstone"
"190","4","Miss Betsey Trotwood"
"191","43","Clara Copperfield"
"192","43","Clara Peggotty"
"193","43","David Copperfield"
"194","42","James Steerforth"
"195","43","Jane Murdstone"
"196","41","Mr Murdstone"
"197","43","Barkis"
"198","44","Clara Copperfield"
"199","44","Clara Peggotty"
"200","44","David Copperfield"
"201","44","James Steerforth"
"202","44","Jane Murdstone"
"203","42","Mr Creakle"
"204","44","Mr Murdstone"
"205","45","Barkis"
"206","45","Clara Copperfield"
"207","45","Clara Peggotty"
"208","45","David Copperfield"
"209","45","James Steerforth"
"210","45","Mr Creakle"
"211","36","Mr Sharp"
"212","37","Mrs Creakle"
"213","40","Tommy Traddles"
"214","47","Clara Copperfield"
"215","47","Clara Peggotty"
"216","45","Jane Murdstone"
"217","5","Mr Chillip"
"218","48","Mr Joram"
"219","45","Mr Murdstone"
"220","48","Mr Omer"
"221","49","Clara Copperfield"
"222","49","Clara Peggotty"
"223","48","Minnie Joram"
"224","49","Mr Chillip"
"225","49","Mr Murdstone"
"226","50","Clara Peggotty"
"227","51","Clara Peggotty"
"228","47","David Copperfield"
"229","49","Jane Murdstone"
"230","39","Little Emily"
"231","47","Barkis"
"232","52","Clara Peggotty"
"233","39","Daniel Peggotty"
"234","52","David Copperfield"
"235","39","Ham Peggotty"
"236","53","Barkis"
"237","53","Clara Peggotty"
"238","53","Daniel Peggotty"
"239","53","David Copperfield"
"240","53","Ham Peggotty"
"241","52","Little Emily"
"242","38","Mrs Gummidge"
"243","54","Barkis"
"244","54","Clara Peggotty"
"245","54","Daniel Peggotty"
"246","54","Ham Peggotty"
"247","54","Little Emily"
"248","17","Mr Gummidge"
"249","54","Mrs Gummidge"
"250","55","Barkis"
"251","55","Clara Peggotty"
"252","55","Daniel Peggotty"
"253","55","Ham Peggotty"
"254","55","Little Emily"
"255","55","Mrs Gummidge"
"256","56","Barkis"
"257","56","Clara Peggotty"
"258","56","Daniel Peggotty"
"259","54","David Copperfield"
"260","56","Ham Peggotty"
"261","52","Jane Murdstone"
"262","50","Mr Chillip"
"263","50","Mr Murdstone"
"264","56","Mrs Gummidge"
"265","57","David Copperfield"
"266","57","Jane Murdstone"
"267","57","Mr Murdstone"
"268","8","Mr Quinion"
"269","57","Mrs Gummidge"
"270","58","David Copperfield"
"271","47","James Steerforth"
"272","58","Mr Murdstone"
"273","58","Mr Quinion"
"274","47","Tommy Traddles"
"275","59","Mealy Potatoes"
"276","59","Mr Micawber"
"277","59","Mr Quinion"
"278","60","Mr Quinion"
"279","57","Clara Peggotty"
"280","59","David Copperfield"
"281","60","Mealy Potatoes"
"282","59","Mick Walker"
"283","60","Mr Micawber"
"284","60","Mrs Micawber"
"285","62","Mr Micawber"
"286","62","Mrs Micawber"
"287","63","Captain Hopkins"
"288","63","Mr Micawber"
"289","59","Mr Murdstone"
"290","63","Mrs Micawber"
"291","62","David Copperfield"
"292","64","Mr Micawber"
"293","64","Mrs Micawber"
"294","65","David Copperfield"
"295","58","Jane Murdstone"
"296","60","Miss Micawber"
"297","65","Mr Micawber"
"298","64","Mr Murdstone"
"299","61","Mr Quinion"
"300","65","Mrs Micawber"
"301","62","Tipp"
"302","62","Clara Peggotty"
"303","66","David Copperfield"
"304","62","Mealy Potatoes"
"305","62","Mick Walker"
"306","43","Miss Betsey Trotwood"
"307","66","Mr Quinion"
"308","66","Tipp"
"309","67","Miss Betsey Trotwood"
"310","59","James Steerforth"
"311","66","Mr Micawber"
"312","66","Mrs Micawber"
"313","59","Tommy Traddles"
"314","68","Miss Betsey Trotwood"
"315","70","Miss Betsey Trotwood"
"316","67","David Copperfield"
"317","72","Miss Betsey Trotwood"
"318","73","Janet"
"319","73","Miss Betsey Trotwood"
"320","73","Mr Dick"
"321","67","Clara Peggotty"
"322","74","Janet"
"323","74","Miss Betsey Trotwood"
"324","74","Mr Dick"
"325","75","Janet"
"326","75","Miss Betsey Trotwood"
"327","75","Mr Dick"
"328","76","Miss Betsey Trotwood"
"329","76","Mr Dick"
"330","50","Clara Copperfield"
"331","66","Jane Murdstone"
"332","76","Janet"
"333","77","Miss Betsey Trotwood"
"334","77","Mr Dick"
"335","66","Mr Murdstone"
"336","78","Clara Copperfield"
"337","73","David Copperfield"
"338","78","Jane Murdstone"
"339","78","Miss Betsey Trotwood"
"340","78","Mr Dick"
"341","78","Mr Murdstone"
"342","75","Clara Peggotty"
"343","79","David Copperfield"
"344","79","Jane Murdstone"
"345","79","Miss Betsey Trotwood"
"346","79","Mr Dick"
"347","79","Mr Murdstone"
"348","80","Miss Betsey Trotwood"
"349","80","Mr Dick"
"350","80","David Copperfield"
"351","81","Miss Betsey Trotwood"
"352","81","Mr Dick"
"353","82","Miss Betsey Trotwood"
"354","82","Mr Wickfield"
"355","82","David Copperfield"
"356","83","Miss Betsey Trotwood"
"357","82","Mr Dick"
"358","83","Mr Wickfield"
"359","84","Agnes Wickfield"
"360","83","Uriah"
"361","67","Mealy Potatoes"
"362","67","Mick Walker"
"363","84","Mr Wickfield"
"364","85","Agnes Wickfield"
"365","86","Annie Strong"
"366","84","David Copperfield"
"367","86","Doctor Strong"
"368","86","Jack Maldon"
"369","86","Mr Wickfield"
"370","85","Uriah"
"371","87","Agnes Wickfield"
"372","87","Annie Strong"
"373","87","David Copperfield"
"374","87","Jack Maldon"
"375","56","Little Emily"
"376","87","Mr Wickfield"
"377","87","Uriah"
"378","88","Agnes Wickfield"
"379","88","David Copperfield"
"380","87","Doctor Strong"
"381","84","Miss Betsey Trotwood"
"382","88","Mr Wickfield"
"383","88","Uriah"
"384","86","Adams"
"385","89","Agnes Wickfield"
"386","88","Annie Strong"
"387","88","Jack Maldon"
"388","89","Mr Wickfield"
"389","90","Adams"
"390","90","Annie Strong"
"391","89","David Copperfield"
"392","89","Doctor Strong"
"393","90","Jack Maldon"
"394","90","Mr Wickfield"
"395","90","Mrs Markleham"
"396","91","Annie Strong"
"397","91","Jack Maldon"
"398","91","Mrs Markleham"
"399","90","Agnes Wickfield"
"400","91","Mr Wickfield"
"401","57","Barkis"
"402","80","Clara Peggotty"
"403","57","Daniel Peggotty"
"404","91","David Copperfield"
"405","57","Ham Peggotty"
"406","80","Jane Murdstone"
"407","88","Little Emily"
"408","89","Miss Betsey Trotwood"
"409","84","Mr Dick"
"410","80","Mr Murdstone"
"411","58","Mrs Gummidge"
"412","94","David Copperfield"
"413","91","Doctor Strong"
"414","94","Miss Betsey Trotwood"
"415","94","Mr Dick"
"416","93","Agnes Wickfield"
"417","95","David Copperfield"
"418","95","Miss Betsey Trotwood"
"419","95","Mr Dick"
"420","93","Mr Wickfield"
"421","89","Uriah"
"422","96","Agnes Wickfield"
"423","96","David Copperfield"
"424","96","Miss Betsey Trotwood"
"425","69","Mr Micawber"
"426","96","Mr Wickfield"
"427","96","Mrs Heep"
"428","69","Mrs Micawber"
"429","96","Uriah"
"430","97","David Copperfield"
"431","97","Mr Micawber"
"432","97","Mrs Micawber"
"433","98","David Copperfield"
"434","98","Mr Micawber"
"435","98","Mrs Micawber"
"436","97","Uriah"
"437","97","Agnes Wickfield"
"438","95","Doctor Strong"
"439","69","James Steerforth"
"440","97","Miss Betsey Trotwood"
"441","96","Mr Dick"
"442","91","Adams"
"443","100","Agnes Wickfield"
"444","99","David Copperfield"
"445","100","Doctor Strong"
"446","100","Miss Betsey Trotwood"
"447","100","Mr Dick"
"448","101","Agnes Wickfield"
"449","101","David Copperfield"
"450","101","Miss Larkins"
"451","94","Clara Peggotty"
"452","102","David Copperfield"
"453","101","Miss Betsey Trotwood"
"454","101","Mr Dick"
"455","102","Agnes Wickfield"
"456","102","Miss Larkins"
"457","97","Mr Wickfield"
"458","92","Mrs Markleham"
"459","99","Uriah"
"460","104","Agnes Wickfield"
"461","92","Annie Strong"
"462","92","Jack Maldon"
"463","104","Mr Wickfield"
"464","104","Mrs Markleham"
"465","105","Agnes Wickfield"
"466","105","Annie Strong"
"467","105","Jack Maldon"
"468","105","Mr Wickfield"
"469","104","Uriah"
"470","103","David Copperfield"
"471","47","Mr Creakle"
"472","107","David Copperfield"
"473","100","James Steerforth"
"474","103","Miss Betsey Trotwood"
"475","108","David Copperfield"
"476","108","James Steerforth"
"477","108","Miss Betsey Trotwood"
"478","109","James Steerforth"
"479","109","David Copperfield"
"480","110","James Steerforth"
"481","110","Mrs Steerforth"
"482","110","Rosa Dartle"
"483","69","Tommy Traddles"
"484","111","James Steerforth"
"485","111","Mrs Steerforth"
"486","111","Rosa Dartle"
"487","94","Barkis"
"488","103","Clara Peggotty"
"489","94","Daniel Peggotty"
"490","113","James Steerforth"
"491","50","Minnie Joram"
"492","49","Mr Joram"
"493","49","Mr Omer"
"494","113","Rosa Dartle"
"495","114","Barkis"
"496","114","Clara Peggotty"
"497","94","Little Emily"
"498","114","Minnie Joram"
"499","114","Mr Omer"
"500","115","Barkis"
"501","115","Clara Peggotty"
"502","111","David Copperfield"
"503","114","James Steerforth"
"504","114","Daniel Peggotty"
"505","116","David Copperfield"
"506","94","Ham Peggotty"
"507","116","James Steerforth"
"508","115","Little Emily"
"509","94","Mrs Gummidge"
"510","117","Daniel Peggotty"
"511","117","David Copperfield"
"512","117","Ham Peggotty"
"513","117","James Steerforth"
"514","117","Little Emily"
"515","117","Mrs Gummidge"
"516","118","Daniel Peggotty"
"517","118","Ham Peggotty"
"518","118","James Steerforth"
"519","118","Little Emily"
"520","55","Mr Gummidge"
"521","118","Mrs Gummidge"
"522","114","Rosa Dartle"
"523","116","Barkis"
"524","116","Clara Peggotty"
"525","119","Daniel Peggotty"
"526","119","James Steerforth"
"527","109","Miss Betsey Trotwood"
"528","57","Mr Chillip"
"529","50","Mr Grayper"
"530","9","Mrs Grayper"
"531","120","Clara Peggotty"
"532","120","Daniel Peggotty"
"533","118","David Copperfield"
"534","119","Ham Peggotty"
"535","120","James Steerforth"
"536","119","Little Emily"
"537","119","Mrs Gummidge"
"538","121","Daniel Peggotty"
"539","121","Ham Peggotty"
"540","121","James Steerforth"
"541","113","Littimer"
"542","113","Mrs Steerforth"
"543","119","Rosa Dartle"
"544","121","David Copperfield"
"545","122","James Steerforth"
