"","V1","V2"
"1","4","Lady Dedlock"
"2","4","Sir Dedlock"
"3","5","Lady Dedlock"
"4","5","Mercury"
"5","5","Mr Tulkinghorn"
"6","5","Sir Dedlock"
"7","7","Esther Summerson"
"8","7","Mrs Chadband"
"9","8","Esther Summerson"
"10","8","Mrs Chadband"
"11","9","Conversation Kenge"
"12","9","Mrs Chadband"
"13","10","Conversation Kenge"
"14","9","Esther Summerson"
"15","9","John Jarndyce"
"16","11","Conversation Kenge"
"17","11","Esther Summerson"
"18","12","Conversation Kenge"
"19","11","John Jarndyce"
"20","13","Ada Clare"
"21","13","Conversation Kenge"
"22","13","John Jarndyce"
"23","13","Richard Carstone"
"24","14","Conversation Kenge"
"25","14","John Jarndyce"
"26","14","Richard Carstone"
"27","14","Ada Clare"
"28","15","John Jarndyce"
"29","15","Richard Carstone"
"30","16","Ada Clare"
"31","16","Caroline Caddy"
"32","15","Mr Jellby"
"33","16","Peepy Jellby"
"34","16","Richard Carstone"
"35","17","Ada Clare"
"36","12","Esther Summerson"
"37","16","John Jarndyce"
"38","17","Mr Jellby"
"39","17","Peepy Jellby"
"40","17","Richard Carstone"
"41","18","Ada Clare"
"42","18","Peepy Jellby"
"43","19","Ada Clare"
"44","18","Mr Quale"
"45","19","Peepy Jellby"
"46","19","Priscilla"
"47","18","Richard Carstone"
"48","20","Ada Clare"
"49","20","Richard Carstone"
"50","21","Ada Clare"
"51","21","Krook"
"52","21","Richard Carstone"
"53","22","Ada Clare"
"54","22","Richard Carstone"
"55","23","Ada Clare"
"56","23","Richard Carstone"
"57","24","Ada Clare"
"58","17","Caroline Caddy"
"59","18","John Jarndyce"
"60","22","Krook"
"61","20","Peepy Jellby"
"62","24","Richard Carstone"
"63","25","Ada Clare"
"64","25","John Jarndyce"
"65","25","Richard Carstone"
"66","26","Ada Clare"
"67","18","Esther Summerson"
"68","26","John Jarndyce"
"69","26","Richard Carstone"
"70","27","Ada Clare"
"71","25","Caroline Caddy"
"72","27","Esther Summerson"
"73","27","John Jarndyce"
"74","25","Peepy Jellby"
"75","27","Richard Carstone"
"76","28","Ada Clare"
"77","28","John Jarndyce"
"78","28","Richard Carstone"
"79","29","Ada Clare"
"80","29","John Jarndyce"
"81","29","Mr Skimpole"
"82","29","Richard Carstone"
"83","30","Ada Clare"
"84","30","John Jarndyce"
"85","30","Mr Skimpole"
"86","30","Richard Carstone"
"87","15","Conversation Kenge"
"88","31","Mr Skimpole"
"89","31","Richard Carstone"
"90","31","Ada Clare"
"91","32","Coavinses"
"92","28","Esther Summerson"
"93","31","John Jarndyce"
"94","32","Mr Skimpole"
"95","32","Richard Carstone"
"96","33","Ada Clare"
"97","33","Esther Summerson"
"98","33","John Jarndyce"
"99","33","Mr Skimpole"
"100","33","Richard Carstone"
"101","34","Esther Summerson"
"102","6","Lady Dedlock"
"103","6","Sir Dedlock"
"104","35","Mrs Rouncewell"
"105","35","Sir Dedlock"
