"","Character","Node","Appearances"
"1","Abbey Potterson",58,15
"2","Abbey Potterson",23,15
"3","Abbey Potterson",298,15
"4","Abbey Potterson",164,15
"5","Abbey Potterson",283,15
"6","Abbey Potterson",165,15
"7","Abbey Potterson",24,15
"8","Abbey Potterson",163,15
"9","Abbey Potterson",162,15
"10","Abbey Potterson",25,15
"11","Abbey Potterson",22,15
"12","Abbey Potterson",282,15
"13","Abbey Potterson",161,15
"14","Abbey Potterson",55,15
"15","Abbey Potterson",83,15
"16","Alfred Lammle",49,38
"17","Alfred Lammle",54,38
"18","Alfred Lammle",157,38
"19","Alfred Lammle",132,38
"20","Alfred Lammle",207,38
"21","Alfred Lammle",48,38
"22","Alfred Lammle",232,38
"23","Alfred Lammle",131,38
"24","Alfred Lammle",304,38
"25","Alfred Lammle",240,38
"26","Alfred Lammle",44,38
"27","Alfred Lammle",45,38
"28","Alfred Lammle",239,38
"29","Alfred Lammle",238,38
"30","Alfred Lammle",230,38
"31","Alfred Lammle",267,38
"32","Alfred Lammle",95,38
"33","Alfred Lammle",96,38
"34","Alfred Lammle",41,38
"35","Alfred Lammle",152,38
"36","Alfred Lammle",189,38
"37","Alfred Lammle",154,38
"38","Alfred Lammle",100,38
"39","Alfred Lammle",173,38
"40","Alfred Lammle",51,38
"41","Alfred Lammle",42,38
"42","Alfred Lammle",99,38
"43","Alfred Lammle",153,38
"44","Alfred Lammle",93,38
"45","Alfred Lammle",241,38
"46","Alfred Lammle",206,38
"47","Alfred Lammle",43,38
"48","Alfred Lammle",151,38
"49","Alfred Lammle",217,38
"50","Alfred Lammle",53,38
"51","Alfred Lammle",98,38
"52","Alfred Lammle",156,38
"53","Alfred Lammle",94,38
"54","Analytical Chemist",43,10
"55","Analytical Chemist",6,10
"56","Analytical Chemist",4,10
"57","Analytical Chemist",42,10
"58","Analytical Chemist",91,10
"59","Analytical Chemist",152,10
"60","Analytical Chemist",92,10
"61","Analytical Chemist",5,10
"62","Analytical Chemist",41,10
"63","Analytical Chemist",233,10
"64","Bella Wilfer",224,83
"65","Bella Wilfer",221,83
"66","Bella Wilfer",14,83
"67","Bella Wilfer",142,83
"68","Bella Wilfer",247,83
"69","Bella Wilfer",288,83
"70","Bella Wilfer",280,83
"71","Bella Wilfer",115,83
"72","Bella Wilfer",136,83
"73","Bella Wilfer",74,83
"74","Bella Wilfer",75,83
"75","Bella Wilfer",118,83
"76","Bella Wilfer",218,83
"77","Bella Wilfer",117,83
"78","Bella Wilfer",191,83
"79","Bella Wilfer",140,83
"80","Bella Wilfer",34,83
"81","Bella Wilfer",286,83
"82","Bella Wilfer",219,83
"83","Bella Wilfer",249,83
"84","Bella Wilfer",113,83
"85","Bella Wilfer",289,83
"86","Bella Wilfer",196,83
"87","Bella Wilfer",171,83
"88","Bella Wilfer",174,83
"89","Bella Wilfer",299,83
"90","Bella Wilfer",193,83
"91","Bella Wilfer",252,83
"92","Bella Wilfer",239,83
"93","Bella Wilfer",285,83
"94","Bella Wilfer",220,83
"95","Bella Wilfer",298,83
"96","Bella Wilfer",40,83
"97","Bella Wilfer",284,83
"98","Bella Wilfer",112,83
"99","Bella Wilfer",143,83
"100","Bella Wilfer",141,83
"101","Bella Wilfer",69,83
"102","Bella Wilfer",282,83
"103","Bella Wilfer",175,83
"104","Bella Wilfer",251,83
"105","Bella Wilfer",279,83
"106","Bella Wilfer",122,83
"107","Bella Wilfer",246,83
"108","Bella Wilfer",254,83
"109","Bella Wilfer",37,83
"110","Bella Wilfer",276,83
"111","Bella Wilfer",119,83
"112","Bella Wilfer",227,83
"113","Bella Wilfer",300,83
"114","Bella Wilfer",281,83
"115","Bella Wilfer",138,83
"116","Bella Wilfer",304,83
"117","Bella Wilfer",13,83
"118","Bella Wilfer",225,83
"119","Bella Wilfer",222,83
"120","Bella Wilfer",167,83
"121","Bella Wilfer",228,83
"122","Bella Wilfer",277,83
"123","Bella Wilfer",166,83
"124","Bella Wilfer",283,83
"125","Bella Wilfer",169,83
"126","Bella Wilfer",76,83
"127","Bella Wilfer",114,83
"128","Bella Wilfer",194,83
"129","Bella Wilfer",186,83
"130","Bella Wilfer",226,83
"131","Bella Wilfer",192,83
"132","Bella Wilfer",172,83
"133","Bella Wilfer",168,83
"134","Bella Wilfer",137,83
"135","Bella Wilfer",15,83
"136","Bella Wilfer",116,83
"137","Bella Wilfer",287,83
"138","Bella Wilfer",253,83
"139","Bella Wilfer",195,83
"140","Bella Wilfer",248,83
"141","Bella Wilfer",173,83
"142","Bella Wilfer",250,83
"143","Bella Wilfer",39,83
"144","Bella Wilfer",121,83
"145","Bella Wilfer",223,83
"146","Bella Wilfer",255,83
"147","Betty Higden",304,20
"148","Betty Higden",300,20
"149","Betty Higden",143,20
"150","Betty Higden",187,20
"151","Betty Higden",73,20
"152","Betty Higden",118,20
"153","Betty Higden",196,20
"154","Betty Higden",120,20
"155","Betty Higden",142,20
"156","Betty Higden",141,20
"157","Betty Higden",191,20
"158","Betty Higden",71,20
"159","Betty Higden",189,20
"160","Betty Higden",72,20
"161","Betty Higden",290,20
"162","Betty Higden",190,20
"163","Betty Higden",144,20
"164","Betty Higden",122,20
"165","Betty Higden",119,20
"166","Betty Higden",188,20
"167","Blight",31,5
"168","Blight",52,5
"169","Blight",233,5
"170","Blight",298,5
"171","Blight",270,5
"172","Bob Glamour",23,3
"173","Bob Glamour",164,3
"174","Bob Glamour",165,3
"175","Bob Gliddery",163,7
"176","Bob Gliddery",24,7
"177","Bob Gliddery",23,7
"178","Bob Gliddery",164,7
"179","Bob Gliddery",58,7
"180","Bob Gliddery",162,7
"181","Bob Gliddery",165,7
"182","Boots Brewer",43,13
"183","Boots Brewer",92,13
"184","Boots Brewer",4,13
"185","Boots Brewer",232,13
"186","Boots Brewer",230,13
"187","Boots Brewer",91,13
"188","Boots Brewer",153,13
"189","Boots Brewer",151,13
"190","Boots Brewer",303,13
"191","Boots Brewer",41,13
"192","Boots Brewer",152,13
"193","Boots Brewer",302,13
"194","Boots Brewer",90,13
"195","Bradley Headstone",145,43
"196","Bradley Headstone",236,43
"197","Bradley Headstone",204,43
"198","Bradley Headstone",149,43
"199","Bradley Headstone",237,43
"200","Bradley Headstone",261,43
"201","Bradley Headstone",12,43
"202","Bradley Headstone",200,43
