"","V1","V2"
"1","1","MagwitchGE"
"2","1","JoeGarGE"
"3","1","MrsJoeGarGE"
"4","1","PipGE"
"5","3","JoeGarGE"
"6","2","MagwitchGE"
"7","3","MrsJoeGarGE"
"8","3","PipGE"
"9","4","JoeGarGE"
"10","4","MrsJoeGarGE"
"11","5","JoeGarGE"
"12","4","MagwitchGE"
"13","6","MagwitchGE"
"14","6","JoeGarGE"
"15","5","MrsJoeGarGE"
"16","8","JoeGarGE"
"17","8","MrHubbGE"
"18","8","MrsHubbGE"
"19","8","MrsJoeGarGE"
"20","8","PumblechookGE"
"21","8","WopsleGE"
"22","9","JoeGarGE"
"23","9","MrHubbGE"
"24","9","MrsJoeGarGE"
"25","4","PipGE"
"26","9","PumblechookGE"
"27","9","WopsleGE"
"28","10","JoeGarGE"
"29","10","MrsJoeGarGE"
"30","10","PumblechookGE"
"31","10","WopsleGE"
"32","11","JoeGarGE"
"33","7","MagwitchGE"
"34","10","MrHubbGE"
"35","11","MrsJoeGarGE"
"36","10","PipGE"
"37","11","PumblechookGE"
"38","11","WopsleGE"
"39","12","JoeGarGE"
"40","12","MagwitchGE"
"41","12","WopsleGE"
"42","13","CompeysonGE"
"43","13","JoeGarGE"
"44","13","MagwitchGE"
"45","12","MrsJoeGarGE"
"46","14","JoeGarGE"
"47","14","MrsJoeGarGE"
"48","12","PumblechookGE"
"49","13","WopsleGE"
"50","15","JoeGarGE"
"51","15","MrsJoeGarGE"
"52","12","PipGE"
"53","15","WopsleGE"
"54","16","JoeGarGE"
"55","16","MrsJoeGarGE"
"56","16","PipGE"
"57","17","JoeGarGE"
"58","17","MrsJoeGarGE"
"59","17","PipGE"
"60","15","PumblechookGE"
"61","18","MrsJoeGarGE"
"62","18","PipGE"
"63","18","PumblechookGE"
"64","18","MissHavishamGE"
"65","19","PipGE"
"66","19","PumblechookGE"
"67","20","MissHavishamGE"
"68","19","MrsJoeGarGE"
"69","21","EstellaGE"
"70","18","JoeGarGE"
"71","21","MissHavishamGE"
"72","20","PipGE"
"73","22","EstellaGE"
"74","21","MrsJoeGarGE"
"75","22","JoeGarGE"
"76","22","MissHavishamGE"
"77","23","MrsJoeGarGE"
"78","20","PumblechookGE"
"79","24","JoeGarGE"
"80","24","MissHavishamGE"
"81","24","MrsJoeGarGE"
"82","22","PipGE"
"83","24","PumblechookGE"
"84","23","EstellaGE"
"85","25","JoeGarGE"
"86","25","MissHavishamGE"
"87","25","MrsJoeGarGE"
"88","16","BiddyGE"
"89","26","JoeGarGE"
"90","26","MrsJoeGarGE"
"91","25","PipGE"
"92","16","WopsleGE"
"93","27","JoeGarGE"
"94","14","MagwitchGE"
"95","27","MrsJoeGarGE"
"96","27","PipGE"
"97","27","WopsleGE"
"98","26","EstellaGE"
"99","28","MrsJoeGarGE"
"100","30","EstellaGE"
"101","26","MissHavishamGE"
"102","30","CamillaGE"
"103","31","EstellaGE"
"104","31","MissHavishamGE"
"105","30","MrCamillaGE"
"106","28","PipGE"
"107","30","SarPocketGE"
"108","32","EstellaGE"
"109","32","MissHavishamGE"
"110","33","EstellaGE"
"111","34","EstellaGE"
"112","33","HerbPocketGE"
"113","28","JoeGarGE"
"114","33","MissHavishamGE"
"115","27","BiddyGE"
"116","35","EstellaGE"
"117","35","HerbPocketGE"
"118","35","JoeGarGE"
"119","35","MissHavishamGE"
"120","30","MrsJoeGarGE"
"121","25","PumblechookGE"
"122","36","EstellaGE"
"123","36","JoeGarGE"
"124","36","MissHavishamGE"
"125","36","MrsJoeGarGE"
"126","32","PipGE"
"127","37","EstellaGE"
"128","37","JoeGarGE"
"129","37","MissHavishamGE"
"130","37","MrsJoeGarGE"
"131","36","PumblechookGE"
"132","38","PumblechookGE"
"133","28","WopsleGE"
"134","38","EstellaGE"
"135","38","JoeGarGE"
"136","38","MissHavishamGE"
"137","36","BiddyGE"
"138","40","EstellaGE"
"139","40","JoeGarGE"
"140","40","MissHavishamGE"
"141","37","PipGE"
"142","39","WopsleGE"
