"","Character","Node","Appearances"
"1","Alex Macstinger",126,8
"2","Alex Macstinger",209,8
"3","Alex Macstinger",97,8
"4","Alex Macstinger",124,8
"5","Alex Macstinger",320,8
"6","Alex Macstinger",135,8
"7","Alex Macstinger",125,8
"8","Alex Macstinger",319,8
"9","Alice Brown",185,14
"10","Alice Brown",274,14
"11","Alice Brown",184,14
"12","Alice Brown",308,14
"13","Alice Brown",309,14
"14","Alice Brown",183,14
"15","Alice Brown",182,14
"16","Alice Brown",272,14
"17","Alice Brown",282,14
"18","Alice Brown",273,14
"19","Alice Brown",239,14
"20","Alice Brown",283,14
"21","Alice Brown",276,14
"22","Alice Brown",307,14
"23","Anne",310,1
"24","Barnet Skettles Jr",129,5
"25","Barnet Skettles Jr",78,5
"26","Barnet Skettles Jr",132,5
"27","Barnet Skettles Jr",77,5
"28","Barnet Skettles Jr",150,5
"29","Berinthia",40,5
"30","Berinthia",313,5
"31","Berinthia",54,5
"32","Berinthia",42,5
"33","Berinthia",41,5
"34","Bill Bitherstone",49,1
"35","Briggs",71,9
"36","Briggs",62,9
"37","Briggs",64,9
"38","Briggs",218,9
"39","Briggs",217,9
"40","Briggs",75,9
"41","Briggs",74,9
"42","Briggs",317,9
"43","Briggs",60,9
"44","Captain Bunsby",127,11
"45","Captain Bunsby",125,11
"46","Captain Bunsby",128,11
"47","Captain Bunsby",82,11
"48","Captain Bunsby",126,11
"49","Captain Bunsby",262,11
"50","Captain Bunsby",320,11
"51","Captain Bunsby",319,11
"52","Captain Bunsby",210,11
"53","Captain Bunsby",209,11
"54","Captain Bunsby",208,11
"55","Captain Cuttle",52,73
"56","Captain Cuttle",263,73
"57","Captain Cuttle",53,73
"58","Captain Cuttle",172,73
"59","Captain Cuttle",89,73
"60","Captain Cuttle",44,73
"61","Captain Cuttle",298,73
"62","Captain Cuttle",251,73
"63","Captain Cuttle",259,73
"64","Captain Cuttle",210,73
"65","Captain Cuttle",260,73
"66","Captain Cuttle",170,73
