"","V1","V2"
"1","1","M’Choakumchild"
"2","2","Sissy Jupe"
"3","2","Thomas Gradgrind"
"4","3","Sissy Jupe"
"5","3","Thomas Gradgrind"
"6","5","Thomas Gradgrind"
"7","6","Bounderby"
"8","7","Bounderby"
"9","6","Louisa Gradgrind"
"10","7","Mrs Gradgrind"
"11","6","Thomas Gradgrind"
"12","8","Bounderby"
"13","8","Louisa Gradgrind"
"14","8","Mrs Gradgrind"
"15","8","Thomas Gradgrind"
"16","5","Tom Gradgrind"
"17","9","Bounderby"
"18","3","M’Choakumchild"
"19","9","Mrs Gradgrind"
"20","9","Thomas Gradgrind"
"21","2","Bitzer"
"22","10","Bounderby"
"23","10","M’Choakumchild"
"24","7","Mrs Pegler"
"25","5","Sissy Jupe"
"26","10","Thomas Gradgrind"
"27","11","Bounderby"
"28","12","Bounderby"
"29","5","Signor Jupe"
"30","11","Sissy Jupe"
"31","11","Thomas Gradgrind"
"32","13","Bounderby"
"33","13","E.W.B. Childers"
"34","13","Kidderminster"
"35","13","Thomas Gradgrind"
"36","14","Bounderby"
"37","14","E.W.B. Childers"
"38","14","Kidderminster"
"39","9","Louisa Gradgrind"
"40","5","Mr Sleary"
"41","13","Sissy Jupe"
"42","14","Thomas Gradgrind"
"43","15","Bounderby"
"44","15","Mr Sleary"
"45","15","Sissy Jupe"
"46","15","Thomas Gradgrind"
"47","16","Bounderby"
"48","15","Kidderminster"
"49","16","Mr Sleary"
"50","16","Sissy Jupe"
"51","16","Thomas Gradgrind"
"52","17","Bounderby"
"53","15","Louisa Gradgrind"
"54","11","Mrs Pegler"
"55","17","Thomas Gradgrind"
"56","18","Bounderby"
"57","18","Louisa Gradgrind"
"58","10","Mrs Gradgrind"
"59","18","Mrs Sparsit"
"60","17","Sissy Jupe"
"61","18","Thomas Gradgrind"
"62","9","Tom Gradgrind"
"63","19","Bounderby"
"64","19","Louisa Gradgrind"
"65","19","Mrs Sparsit"
"66","19","Sissy Jupe"
"67","19","Thomas Gradgrind"
"68","20","Louisa Gradgrind"
"69","11","M’Choakumchild"
"70","20","Sissy Jupe"
"71","20","Thomas Gradgrind"
"72","19","Tom Gradgrind"
"73","20","Bounderby"
"74","21","Louisa Gradgrind"
"75","19","Mrs Gradgrind"
"76","21","Tom Gradgrind"
"77","22","Mrs Gradgrind"
"78","22","Louisa Gradgrind"
"79","21","M’Choakumchild"
"80","23","Mrs Gradgrind"
"81","21","Sissy Jupe"
"82","21","Thomas Gradgrind"
"83","24","Louisa Gradgrind"
"84","24","Sissy Jupe"
"85","22","Bounderby"
"86","25","Louisa Gradgrind"
"87","17","Mr Sleary"
"88","24","Mrs Gradgrind"
"89","25","Sissy Jupe"
"90","24","Thomas Gradgrind"
"91","22","Tom Gradgrind"
"92","27","Rachael"
"93","27","Stephen Blackpool"
"94","26","Bounderby"
"95","20","Mrs Sparsit"
"96","28","Stephen Blackpool"
"97","30","Bounderby"
"98","28","Mrs Blackpool"
"99","30","Mrs Sparsit"
"100","30","Stephen Blackpool"
"101","31","Bounderby"
"102","31","Mrs Sparsit"
"103","31","Stephen Blackpool"
"104","18","Mrs Pegler"
"105","32","Stephen Blackpool"
"106","33","Mrs Pegler"
"107","28","Rachael"
"108","31","Mrs Blackpool"
"109","34","Rachael"
"110","33","Stephen Blackpool"
"111","35","Mrs Blackpool"
"112","35","Rachael"
"113","35","Stephen Blackpool"
"114","36","Mrs Blackpool"
"115","36","Rachael"
"116","36","Stephen Blackpool"
"117","37","Rachael"
"118","32","Bounderby"
"119","26","Louisa Gradgrind"
"120","24","M’Choakumchild"
"121","26","Mrs Gradgrind"
"122","26","Sissy Jupe"
"123","26","Thomas Gradgrind"
"124","39","Bounderby"
"125","39","Louisa Gradgrind"
"126","39","Thomas Gradgrind"
"127","26","Tom Gradgrind"
"128","40","Bounderby"
"129","40","Louisa Gradgrind"
"130","40","Thomas Gradgrind"
"131","41","Bounderby"
"132","41","Louisa Gradgrind"
"133","41","Thomas Gradgrind"
"134","42","Bounderby"
"135","42","Louisa Gradgrind"
"136","39","Mrs Gradgrind"
"137","39","Sissy Jupe"
"138","42","Thomas Gradgrind"
"139","43","Bounderby"
"140","18","Lady Scadgers"
"141","32","Mrs Sparsit"
"142","44","Bounderby"
"143","9","Jane Gradgrind"
"144","43","Louisa Gradgrind"
"145","44","Mrs Sparsit"
"146","43","Thomas Gradgrind"
"147","40","Tom Gradgrind"
"148","45","Bounderby"
"149","45","Mrs Sparsit"
"150","11","Bitzer"
"151","46","Mrs Sparsit"
"152","47","Bitzer"
"153","46","Bounderby"
"154","47","Mrs Sparsit"
"155","48","Bitzer"
"156","48","Bounderby"
"157","48","Mrs Sparsit"
"158","49","Bitzer"
"159","49","Mrs Sparsit"
"160","49","Bounderby"
"161","50","Mrs Sparsit"
"162","45","Thomas Gradgrind"
"163","51","Bounderby"
"164","51","Harthouse"
"165","45","Louisa Gradgrind"
"166","52","Bounderby"
"167","52","Harthouse"
"168","52","Louisa Gradgrind"
"169","45","Tom Gradgrind"
"170","53","Bounderby"
"171","53","Harthouse"
"172","53","Tom Gradgrind"
"173","54","Bounderby"
"174","54","Harthouse"
"175","54","Tom Gradgrind"
"176","56","Slackbridge"
